Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2011/6/10,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.5,20.0,72,99310,910,1325,406,186,93,125,18661,6511,15422,3236,127,1.7,6,6,8000.0,1624,9,'999999999,70,0.2140,0,88,0.160,0.0,0.0
2011/6/10,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.6,19.8,74,99340,685,1325,405,122,66,82,9484,2718,8125,2521,144,2.4,6,6,8000.0,1820,9,'999999999,68,0.2140,0,88,0.160,0.0,0.0
2011/6/10,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,23.8,19.5,77,99371,434,1325,411,36,0,36,2341,0,2341,1172,180,3.1,10,10,8000.0,750,0,'919999999,66,0.2140,0,88,0.160,0.3,0.0
2011/6/10,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.8,19.6,82,99404,174,1325,408,9,0,9,557,0,557,238,136,2.8,8,8,8000.0,58,9,'999999999,67,0.2140,0,88,0.160,1.2,0.0
2011/6/10,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.7,19.7,88,99438,0,915,406,2,0,2,106,0,106,38,113,2.4,9,9,9000.0,49,9,'999999999,68,0.2140,0,88,0.160,0.6,0.0
2011/6/10,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,20.7,19.8,95,99471,0,0,396,0,0,0,0,0,0,0,200,2.1,10,10,6000.0,750,0,'919999999,69,0.2140,0,88,0.160,0.6,0.0
2011/6/10,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.9,19.0,95,99459,0,0,397,0,0,0,0,0,0,0,164,1.6,10,10,8000.0,46,9,'999999999,63,0.2140,0,88,0.160,0.5,0.0
2011/6/10,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,18.1,95,99446,0,0,396,0,0,0,0,0,0,0,155,1.0,10,10,8000.0,34,9,'999999999,58,0.2140,0,88,0.160,0.1,0.0
2011/6/10,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.3,94,99434,0,0,390,0,0,0,0,0,0,0,111,0.5,10,10,8000.0,750,0,'919999999,54,0.2140,0,88,0.160,0.2,0.0
2011/6/11,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.3,94,99424,0,0,383,0,0,0,0,0,0,0,50,0.5,10,10,8000.0,31,9,'999999999,54,0.2150,0,88,0.160,0.0,0.0
2011/6/11,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.3,94,99414,0,0,367,0,0,0,0,0,0,0,16,0.5,10,10,8000.0,39,9,'999999999,54,0.2150,0,88,0.160,0.0,0.0
2011/6/11,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.3,94,99404,0,0,364,0,0,0,0,0,0,0,70,0.5,9,9,8000.0,1200,0,'919999999,54,0.2150,0,88,0.160,0.0,0.0
2011/6/11,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.0,17.2,95,99433,0,0,369,0,0,0,0,0,0,0,345,0.3,10,10,8000.0,42,9,'999999999,53,0.2150,0,88,0.160,0.0,0.0
2011/6/11,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.7,17.1,96,99462,0,0,354,0,0,0,0,0,0,0,342,0.2,10,10,8000.0,44,9,'999999999,53,0.2150,0,88,0.160,0.0,0.0
2011/6/11,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,17.5,17.0,97,99491,161,852,362,57,75,39,14630,17182,10899,5635,357,0.0,4,4,8000.0,77777,0,'919999999,52,0.2150,0,88,0.160,0.0,0.0
2011/6/11,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.4,17.4,88,99537,421,1325,370,185,265,90,32374,35261,17985,6439,318,0.2,9,9,8000.0,34,9,'999999999,54,0.2150,0,88,0.160,0.0,0.0
2011/6/11,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.3,17.9,81,99582,673,1325,355,371,443,141,53616,51198,22634,5603,329,0.3,8,8,8000.0,222,9,'999999999,57,0.2150,0,88,0.160,0.0,0.0
2011/6/11,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,18.3,74,99627,899,1325,356,577,604,162,73892,63745,23601,4168,250,0.5,3,3,8000.0,77777,9,'999999999,59,0.2150,0,88,0.160,0.0,0.0
2011/6/11,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.1,18.3,70,99616,1085,1325,352,756,733,158,87955,65064,23589,3413,338,0.7,6,6,8000.0,12455,9,'999999999,59,0.2150,0,88,0.160,0.0,0.0
2011/6/11,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.9,18.2,66,99606,1216,1325,358,875,775,168,92336,54852,24412,3639,342,0.8,5,5,8000.0,10769,9,'999999999,59,0.2150,0,88,0.160,0.0,0.0
2011/6/11,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,25.8,18.2,63,99595,1285,1325,367,929,770,187,89611,42747,27146,4999,320,1.0,8,8,8000.0,3042,9,'999999999,58,0.2150,0,88,0.160,0.0,0.0
2011/6/11,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.2,18.3,58,99566,1287,1325,374,873,661,234,80061,34659,33655,6736,22,1.5,4,4,8000.0,1980,9,'999999999,58,0.2150,0,88,0.160,0.0,0.0
2011/6/11,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.6,18.3,54,99536,1222,1325,381,707,443,296,67731,31670,36896,7100,358,2.1,3,3,8000.0,2255,9,'999999999,59,0.2150,0,88,0.160,0.0,0.0
2011/6/11,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,30.0,18.4,50,99507,1093,1325,395,580,379,272,57882,32505,32345,6220,230,2.6,5,5,8000.0,77777,9,'999999999,59,0.2150,0,88,0.160,0.0,0.0
2011/6/11,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,29.1,19.0,55,99521,911,1325,389,466,391,195,45662,30033,27021,6346,271,2.2,3,3,8000.0,2289,9,'999999999,63,0.2150,0,88,0.160,0.0,0.0
2011/6/11,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.1,19.6,60,99535,687,1325,394,321,297,164,30787,20593,22693,7787,268,1.9,4,4,8000.0,2076,9,'999999999,67,0.2150,0,88,0.160,0.0,0.0
2011/6/11,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.2,20.2,66,99549,436,1325,379,189,174,124,15846,9498,14225,6757,290,1.5,8,8,8000.0,1889,9,'999999999,71,0.2150,0,88,0.160,0.0,0.0
2011/6/11,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,26.1,20.0,69,99612,176,1325,380,64,47,52,4557,1951,4534,2629,250,1.9,6,6,9666.0,1737,9,'999999999,69,0.2150,0,88,0.160,0.0,0.0
2011/6/11,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,24.9,19.7,73,99675,0,925,371,8,0,7,398,0,375,133,238,2.2,6,6,7333.0,1708,9,'999999999,68,0.2150,0,88,0.160,0.0,0.0
2011/6/11,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,23.8,19.5,77,99738,0,0,369,0,0,0,0,0,0,0,230,2.6,8,8,5000.0,2308,9,'999999999,67,0.2150,0,88,0.160,0.0,0.0
2011/6/11,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,23.2,19.4,79,99749,0,0,364,0,0,0,0,0,0,0,169,2.4,7,7,4333.0,4527,9,'999999999,66,0.2150,0,88,0.160,0.0,0.0
2011/6/11,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,22.6,19.4,82,99761,0,0,366,0,0,0,0,0,0,0,162,2.3,8,8,3666.0,5833,9,'999999999,66,0.2150,0,88,0.160,0.0,0.0
2011/6/11,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,22.0,19.3,85,99772,0,0,362,0,0,0,0,0,0,0,200,2.1,8,8,3000.0,6399,9,'999999999,66,0.2150,0,88,0.160,0.0,0.0
2011/6/12,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.6,19.2,86,99748,0,0,370,0,0,0,0,0,0,0,111,1.6,8,8,3000.0,6046,9,'999999999,65,0.2150,0,88,0.160,0.0,0.0
2011/6/12,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.3,19.2,88,99724,0,0,375,0,0,0,0,0,0,0,129,1.0,9,9,3000.0,5983,9,'999999999,65,0.2150,0,88,0.160,0.0,0.0
2011/6/12,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,20.9,19.1,89,99700,0,0,374,0,0,0,0,0,0,0,156,0.5,8,8,3000.0,4950,9,'999999999,64,0.2150,0,88,0.160,0.0,0.0
2011/6/12,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.9,19.1,89,99703,0,0,392,0,0,0,0,0,0,0,171,0.5,9,9,3000.0,47,9,'999999999,64,0.2150,0,88,0.160,0.0,0.0
2011/6/12,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.8,19.0,89,99706,0,0,386,0,0,0,0,0,0,0,174,0.5,9,9,3000.0,33,9,'999999999,64,0.2150,0,88,0.160,0.0,0.0
2011/6/12,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,20.8,19.0,89,99709,161,853,386,20,0,20,5671,531,5648,2717,70,0.5,10,10,3000.0,3600,9,'999999999,64,0.2150,0,88,0.160,0.0,0.0
2011/6/12,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.3,19.0,86,99714,421,1324,384,80,13,74,16779,3963,14956,5607,185,0.5,8,8,3666.0,71,9,'999999999,63,0.2150,0,88,0.160,0.0,0.0
2011/6/12,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.9,18.9,83,99719,673,1324,378,205,78,160,34768,13722,25540,6561,151,0.5,8,8,4333.0,179,9,'999999999,63,0.2150,0,88,0.160,0.0,0.0
2011/6/12,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,22.4,18.9,81,99724,899,1324,371,397,245,222,56827,31210,31077,5788,108,0.5,8,8,5000.0,3600,9,'999999999,63,0.2150,0,88,0.160,0.0,0.0
2011/6/12,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,24.2,18.5,70,99703,1084,1324,368,628,487,224,78142,48688,29309,4587,140,1.2,6,6,6000.0,7608,9,'999999999,60,0.2150,0,88,0.160,0.0,0.0
2011/6/12,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,26.1,18.1,62,99681,1216,1324,363,837,703,192,87796,50985,26309,4178,170,1.9,4,4,7000.0,8258,9,'999999999,58,0.2150,0,88,0.160,0.0,0.0
2011/6/12,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,27.9,17.7,54,99660,1285,1324,365,896,726,197,86705,41969,26716,5040,250,2.6,8,8,8000.0,9000,9,'999999999,55,0.2150,0,88,0.160,0.0,0.0
2011/6/12,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.3,17.4,52,99618,1287,1324,375,857,658,221,84645,43954,29340,5325,205,2.8,3,3,8000.0,3802,9,'999999999,54,0.2150,0,88,0.160,0.0,0.0
2011/6/12,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.7,17.2,50,99576,1222,1324,377,820,638,234,78594,49126,31096,5028,219,2.9,2,2,8000.0,3239,9,'999999999,52,0.2150,0,88,0.160,0.0,0.0
2011/6/12,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,29.1,16.9,48,99535,1094,1324,383,681,550,224,64647,43860,28945,5215,230,3.1,3,3,8000.0,77777,9,'999999999,51,0.2150,0,88,0.160,0.0,0.0
2011/6/12,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.4,17.3,51,99519,912,1324,392,489,443,182,47797,39314,24098,5763,225,3.1,3,3,8000.0,1321,9,'999999999,53,0.2150,0,88,0.160,0.1,0.0
2011/6/12,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.6,17.8,55,99504,688,1324,386,347,392,142,32164,34854,18382,6461,230,3.1,3,3,8000.0,1262,9,'999999999,56,0.2150,0,88,0.160,0.0,0.0
2011/6/12,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,26.9,18.2,59,99489,437,1324,375,204,310,94,16682,21621,11401,5717,250,3.1,4,4,8000.0,77777,9,'999999999,58,0.2150,0,88,0.160,0.0,0.0
2011/6/12,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.3,17.5,62,99564,177,1324,371,71,121,40,4892,6146,4091,2504,257,2.4,4,4,8000.0,633,9,'999999999,54,0.2150,0,88,0.160,0.0,0.0
2011/6/12,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.8,16.9,65,99638,0,934,374,9,0,7,451,0,351,124,263,1.7,5,5,8000.0,473,9,'999999999,51,0.2150,0,88,0.160,0.0,0.0
2011/6/12,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,16.2,69,99713,0,0,369,0,0,0,0,0,0,0,320,1.0,8,8,8000.0,1200,9,'999999999,48,0.2150,0,88,0.160,0.0,0.0
2011/6/12,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.4,16.1,72,99711,0,0,357,0,0,0,0,0,0,0,249,1.2,6,6,8000.0,254,9,'999999999,48,0.2150,0,88,0.160,0.0,0.0
2011/6/12,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.6,16.1,75,99709,0,0,356,0,0,0,0,0,0,0,260,1.3,7,7,8000.0,446,9,'999999999,48,0.2150,0,88,0.160,0.0,0.0
2011/6/12,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,19.8,16.0,79,99706,0,0,358,0,0,0,0,0,0,0,250,1.5,3,3,8000.0,77777,9,'999999999,47,0.2150,0,88,0.160,0.0,0.0
2011/6/13,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.5,15.9,80,99686,0,0,363,0,0,0,0,0,0,0,268,1.5,7,7,8000.0,151,9,'999999999,47,0.2160,0,88,0.160,0.0,0.0
2011/6/13,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.3,15.9,81,99665,0,0,360,0,0,0,0,0,0,0,255,1.5,8,8,9000.0,133,9,'999999999,47,0.2160,0,88,0.160,0.0,0.0
2011/6/13,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.0,15.8,82,99645,0,0,348,0,0,0,0,0,0,0,230,1.5,8,8,8000.0,1200,9,'999999999,46,0.2160,0,88,0.160,0.0,0.0
2011/6/13,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.9,16.1,84,99674,0,0,356,0,0,0,0,0,0,0,258,1.5,8,8,7333.0,84,9,'999999999,48,0.2160,0,88,0.160,0.0,0.0
2011/6/13,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.9,16.4,86,99704,0,0,354,0,0,0,0,0,0,0,253,1.5,8,8,6666.0,65,9,'999999999,49,0.2160,0,88,0.160,0.0,0.0
2011/6/13,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,18.8,16.7,88,99733,161,854,360,42,41,33,10868,7015,10114,5090,250,1.5,8,8,6000.0,1200,9,'999999999,51,0.2160,0,88,0.160,0.0,0.0
2011/6/13,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.6,16.5,82,99765,421,1324,374,127,112,88,22517,13938,18122,6281,283,1.5,8,8,7333.0,167,9,'999999999,50,0.2160,0,88,0.160,0.0,0.0
2011/6/13,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.5,16.4,77,99798,673,1324,383,245,191,144,35381,19066,24871,6202,295,1.5,7,7,8666.0,263,9,'999999999,49,0.2160,0,88,0.160,0.0,0.0
2011/6/13,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.3,16.2,73,99830,899,1324,378,366,231,210,50836,26135,29768,5985,270,1.5,8,8,8666.0,1200,9,'999999999,48,0.2160,0,88,0.160,0.0,0.0
2011/6/13,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.3,15.6,66,99816,1084,1324,388,551,365,245,66584,35456,31865,6024,300,1.9,5,5,8666.0,553,9,'999999999,45,0.2160,0,88,0.160,0.0,0.0
2011/6/13,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.4,15.0,59,99803,1216,1324,364,704,490,257,76493,37697,31503,6587,303,2.2,4,4,8666.0,887,9,'999999999,43,0.2160,0,88,0.160,0.0,0.0
2011/6/13,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,24.4,14.4,54,99789,1285,1324,375,815,575,260,84611,39294,28902,6396,250,2.6,8,8,8666.0,1200,9,'999999999,40,0.2160,0,88,0.160,0.0,0.0
2011/6/13,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.5,14.8,55,99760,1288,1324,364,894,695,223,89446,51005,26489,4919,301,2.2,3,3,8666.0,2376,9,'999999999,42,0.2160,0,88,0.160,0.0,0.0
2011/6/13,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.7,15.2,56,99730,1223,1324,353,861,727,193,85567,59355,26789,4304,302,1.9,3,3,8666.0,77777,9,'999999999,43,0.2160,0,88,0.160,0.0,0.0
2011/6/13,15:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.8,15.6,57,99701,1095,1324,356,749,664,198,72886,58090,26435,4865,270,1.5,4,4,8666.0,77777,9,'999999999,45,0.2160,0,88,0.160,0.0,0.0
2011/6/13,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.3,15.9,59,99716,913,1324,358,583,589,179,56021,58782,20915,5171,306,2.0,5,4,8666.0,77777,9,'999999999,46,0.2160,0,88,0.160,0.0,0.0
2011/6/13,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,16.1,62,99731,689,1324,357,424,576,123,37596,54779,13827,5145,307,2.6,0,4,8666.0,77777,9,'999999999,48,0.2160,0,88,0.160,0.0,0.0
2011/6/13,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,23.2,16.4,66,99746,439,1324,344,248,463,84,19187,34223,8486,4922,250,3.1,5,5,9000.0,77777,9,'999999999,49,0.2160,0,88,0.160,0.0,0.0
2011/6/13,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,22.1,16.2,69,99802,179,1324,340,86,181,40,6109,9684,3278,2493,309,2.6,0,6,8666.0,77777,9,'999999999,48,0.2160,0,88,0.160,0.0,0.0
2011/6/13,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.0,15.9,73,99859,0,943,336,11,0,7,562,0,378,133,310,2.0,5,6,8333.0,77777,9,'999999999,47,0.2160,0,88,0.160,0.0,0.0
2011/6/13,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.9,15.7,77,99915,0,0,332,0,0,0,0,0,0,0,250,1.5,0,0,8000.0,77777,9,'999999999,46,0.2160,0,88,0.160,0.0,0.0
2011/6/13,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,19.2,15.7,80,99956,0,0,329,0,0,0,0,0,0,0,321,1.7,9,7,8000.0,77777,9,'999999999,46,0.2160,0,88,0.160,0.0,0.0
2011/6/13,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.4,15.6,84,99996,0,0,327,0,0,0,0,0,0,0,305,1.9,7,8,8000.0,77777,9,'999999999,46,0.2160,0,88,0.160,0.0,0.0
2011/6/13,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,17.7,15.6,88,100037,0,0,325,0,0,0,0,0,0,0,200,2.1,3,3,8000.0,77777,9,'999999999,46,0.2160,0,88,0.160,0.0,0.0
2011/6/14,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,17.4,15.5,89,100043,0,0,324,0,0,0,0,0,0,0,315,1.7,9,9,7333.0,10889,9,'999999999,45,0.2160,0,88,0.160,0.0,0.0
2011/6/14,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,17.1,15.5,90,100049,0,0,322,0,0,0,0,0,0,0,324,1.4,9,9,6666.0,8319,9,'999999999,45,0.2160,0,88,0.160,0.0,0.0
2011/6/14,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,16.8,15.4,91,100054,0,0,321,0,0,0,0,0,0,0,250,1.0,8,8,6000.0,10389,9,'999999999,45,0.2160,0,88,0.160,0.0,0.0
2011/6/14,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,16.9,15.5,91,100081,0,0,325,0,0,0,0,0,0,0,345,1.0,9,9,5333.0,2475,9,'999999999,45,0.2160,0,88,0.160,0.0,0.0
2011/6/14,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,17.0,15.5,91,100108,0,0,326,0,0,0,0,0,0,0,359,1.0,9,9,4666.0,59,9,'999999999,45,0.2160,0,88,0.160,0.0,0.0
2011/6/14,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,17.1,15.6,91,100135,161,854,342,65,91,44,14860,15953,12397,6577,20,1.0,8,8,4000.0,30,9,'999999999,46,0.2160,0,88,0.160,0.0,0.0
2011/6/14,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.0,15.7,87,100151,421,1324,351,183,224,108,31067,26377,21214,7774,30,1.0,9,9,4666.0,31,9,'999999999,46,0.2160,0,88,0.160,0.0,0.0
2011/6/14,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.9,15.9,83,100166,672,1324,349,347,328,175,48492,32992,29473,7480,50,1.0,8,8,5333.0,2336,9,'999999999,47,0.2160,0,88,0.160,0.0,0.0
2011/6/14,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.8,16.0,79,100182,898,1324,349,509,394,242,61486,35118,35034,7211,360,1.0,8,8,6000.0,6796,9,'999999999,47,0.2160,0,88,0.160,0.0,0.0
2011/6/14,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,21.4,16.5,74,100147,1084,1324,359,616,405,287,70603,32418,38662,7543,70,1.4,6,6,6333.0,9812,9,'999999999,50,0.2160,0,88,0.160,0.0,0.0
2011/6/14,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,23.0,17.0,69,100112,1216,1324,364,705,396,345,75643,26102,42756,8329,81,1.7,6,6,6666.0,3923,9,'999999999,52,0.2160,0,88,0.160,0.0,0.0
2011/6/14,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,24.6,17.5,65,100077,1285,1324,373,759,375,397,78459,24525,45075,5183,230,2.1,8,8,7000.0,1446,9,'999999999,55,0.2160,0,88,0.160,0.0,0.0
2011/6/14,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,25.4,17.8,63,100017,1288,1324,378,724,325,408,76645,26606,44622,5100,105,1.9,5,5,8333.0,1705,9,'999999999,56,0.2160,0,88,0.160,0.0,0.0
